PRODUCTO,TIPO_CARROCERIA,COMBUSTIBLE,Potencia_,TRANS,FORMA_PAGO,ESTADO_CIVIL,GENERO,OcupaciOn,PROVINCIA,Campanna1,Campanna2,Campanna3,Zona _Renta,REV_Garantia,Averia_grave,QUEJA_CAC,COSTE_VENTA,km_anno,Revisiones,Edad Cliente,Mas_1_Coche,Probabilidad_0,Probabilidad_1
I,TIPO7,FUEL 2,Media,M,Financiera Marca,CASADO,F,Empresa,Vizcaya,SI,NO,NO,Medio-Bajo,NO DATA,No,NO,3k-5k,0-10k,2,40-50,0,0.98076767,0.01923236
I,TIPO7,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Palencia,SI,NO,SI,Medio-Bajo,NO DATA,No,NO,2k-3k,0-10k,2,18-40,1,0.45644403,0.543556
I,TIPO7,FUEL 2,Media,M,Otros,CASADO,M,Empresa,Guipuzcua,NO,NO,NO,Alto,NO DATA,Averia muy grave,SI,2k-3k,0-10k,1,60+,0,0.98579484,0.014205148
I,TIPO7,FUEL 2,Media,M,Otros,CASADO,M,Empresa,Zaragoza,NO,NO,NO,Alto,NO DATA,No,NO,2k-3k,0-10k,1,40-50,0,0.8787952,0.12120481
I,TIPO7,FUEL 2,Media,M,Contado,CASADO,M,Autonomo,Cordoba,NO,NO,SI,Alto,NO DATA,Averia leve,NO,3k-5k,0-10k,0,60+,1,0.19574714,0.80425286
I,TIPO7,FUEL 2,Media,M,Contado,CASADO,M,Empresa,Barcelona,NO,NO,NO,Alto,NO DATA,No,NO,2k-3k,0-10k,1,18-40,0,0.98483366,0.015166356
I,TIPO7,FUEL 2,Media,A,Contado,CASADO,M,Empresa,Alava,NO,SI,NO,Medio,NO DATA,Averia grave,NO,0-2k,0-10k,3,50-60,0,0.9878866,0.012113383
I,TIPO7,FUEL 2,Media,A,Contado,CASADO,M,Empresa,Pontevedra,NO,SI,NO,Alto,NO DATA,Averia muy grave,SI,0-2k,10k-20k,2,60+,0,0.992012,0.007987998
I,TIPO7,FUEL 2,Media,A,Financiera Marca,CASADO,M,Empresa,Madrid,SI,NO,NO,Medio,SI,Averia muy grave,SI,3k-5k,10k-20k,3,50-60,0,0.9498171,0.050182864
I,TIPO7,FUEL 2,Media,A,Contado,CASADO,F,Empresa,Vizcaya,NO,NO,NO,Alto,SI,Averia grave,NO,2k-3k,10k-20k,2,60+,0,0.58965397,0.410346
I,TIPO7,FUEL 2,Media,A,Financiera Marca,CASADO,M,Empresa,Valencia,SI,NO,NO,Alto,SI,No,NO,5k-10k,20k-30k,2,40-50,1,0.05735141,0.9426486
I,TIPO7,FUEL 2,Media,A,Contado,CASADO,M,Empresa,Barcelona,SI,NO,NO,Alto,SI,No,NO,2k-3k,20k-30k,2,18-40,0,0.8562008,0.1437992
I,TIPO7,FUEL 2,Media,A,Contado,CASADO,F,Empresa,Sevilla,SI,NO,NO,Alto,NO DATA,No,SI,2k-3k,0-10k,1,18-40,0,0.87070215,0.12929782
I,TIPO7,FUEL 2,Alta,A,Contado,CASADO,M,Empresa,Barcelona,SI,SI,NO,Alto,SI,Averia grave,NO,0-2k,10k-20k,2,18-40,0,0.8938524,0.10614757
I,TIPO7,FUEL 2,Alta,A,Contado,CASADO,M,Empresa,Madrid,NO,SI,NO,Alto,SI,Averia muy grave,SI,0-2k,10k-20k,2,18-40,0,0.98353857,0.016461458
I,TIPO7,FUEL 2,Alta,A,Financiera Marca,CASADO,M,Empresa,Barcelona,SI,NO,NO,Alto,SI,Averia muy grave,SI,3k-5k,10k-20k,2,50-60,0,0.9498171,0.050182864
I,TIPO7,FUEL 2,Alta,A,Contado,CASADO,M,Funcionario,Barcelona,NO,NO,NO,Alto,SI,Averia grave,SI,2k-3k,20k-30k,3,40-50,0,0.98668844,0.01331155
I,TIPO7,FUEL 2,Alta,A,Contado,CASADO,M,Empresa,Caceres,NO,NO,NO,Alto,SI,No,NO,2k-3k,10k-20k,3,40-50,0,0.926327,0.073672995
I,TIPO7,FUEL 2,Alta,A,Financiera Marca,CASADO,F,Empresa,Guipuzcua,NO,NO,NO,Medio-Bajo,SI,Averia muy grave,SI,0-2k,30k-50k,0,18-40,0,0.9928013,0.0071987007
I,TIPO7,FUEL 2,Alta,A,Contado,CASADO,M,Empresa,Leon,NO,NO,NO,Alto,SI,Averia muy grave,SI,3k-5k,30k-50k,3,50-60,0,0.9675488,0.032451194
I,TIPO7,FUEL 2,Alta,A,Financiera Marca,CASADO,M,Autonomo,Guipuzcua,SI,NO,NO,Medio-Bajo,SI,No,NO,3k-5k,20k-30k,3,40-50,0,0.9721841,0.027815875
I,TIPO7,FUEL 2,Alta,A,Financiera Marca,CASADO,M,Empresa,Gerona,SI,SI,NO,Alto,SI,Averia muy grave,SI,3k-5k,30k-50k,2,50-60,0,0.94070125,0.05929875
I,TIPO7,FUEL 2,Alta,A,Contado,CASADO,M,Empresa,Alava,SI,NO,NO,Medio,SI,Averia muy grave,SI,5k-10k,20k-30k,2,40-50,0,0.6231649,0.3768351
I,TIPO7,FUEL 2,Alta,A,Financiera Marca,CASADO,M,Empresa,Madrid,SI,NO,NO,Alto,NO DATA,Averia muy grave,SI,5k-10k,0-10k,1,40-50,0,0.8681775,0.13182253
I,TIPO7,FUEL 2,Alta,A,Financiera Marca,CASADO,M,Empresa,Gerona,SI,NO,NO,Alto,SI,Averia grave,NO,3k-5k,10k-20k,2,40-50,0,0.89562654,0.10437344
I,TIPO7,FUEL 2,Alta,A,Contado,SOLTERO,F,Empresa,Huelva,NO,NO,NO,Medio-Bajo,SI,Averia muy grave,SI,2k-3k,10k-20k,1,40-50,0,0.99413615,0.005863851
I,TIPO7,FUEL 2,Alta,A,Financiera Marca,CASADO,M,Empresa,Barcelona,SI,NO,NO,Medio,NO DATA,No,NO,5k-10k,0-10k,2,40-50,0,0.8217075,0.17829248
I,TIPO7,FUEL 2,Alta,A,Contado,CASADO,M,Empresa,Madrid,NO,NO,NO,Alto,SI,No,SI,2k-3k,20k-30k,1,60+,0,0.93658966,0.063410334
I,TIPO7,FUEL 2,Alta,A,Contado,SOLTERO,F,Empresa,Barcelona,NO,NO,NO,Alto,SI,No,NO,2k-3k,10k-20k,1,60+,0,0.9082265,0.09177353
I,TIPO7,FUEL 2,Alta,A,Financiera Marca,CASADO,F,Empresa,Barcelona,SI,NO,NO,Alto,SI,No,NO,3k-5k,20k-30k,2,40-50,0,0.8562008,0.1437992
I,TIPO7,FUEL 2,Alta,A,Contado,OTROS,M,Empresa,Murcia,SI,NO,NO,Medio-Bajo,NO DATA,No,NO,5k-10k,0-10k,1,40-50,0,0.64954233,0.35045767
I,TIPO7,FUEL 2,Alta,A,Financiera Marca,CASADO,M,Empresa,Madrid,SI,NO,SI,Alto,NO DATA,Averia grave,NO,2k-3k,0-10k,1,18-40,1,0.45226598,0.547734
I,TIPO7,FUEL 2,Alta,A,Contado,CASADO,M,Empresa,Castellon,NO,NO,NO,Alto,NO DATA,No,NO,2k-3k,0-10k,1,40-50,0,0.98483366,0.015166356
I,TIPO7,FUEL 2,Alta,A,Financiera Marca,CASADO,M,Empresa,Barcelona,NO,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,1,18-40,0,0.6310164,0.36898366
I,TIPO7,FUEL 2,Alta,A,Otros,CASADO,M,Empresa,Tarragona,NO,NO,NO,Alto,NO DATA,No,NO,2k-3k,0-10k,1,18-40,0,0.8787952,0.12120481
I,TIPO7,FUEL 2,Alta,A,Financiera Marca,CASADO,M,Empresa,Madrid,SI,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,1,50-60,1,0.45226598,0.547734
I,TIPO7,FUEL 2,Alta,A,Financiera Marca,CASADO,M,Empresa,Alicante,NO,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,1,50-60,0,0.6310164,0.36898366
I,TIPO7,FUEL 2,Alta,A,Financiera Marca,CASADO,M,Empresa,Madrid,SI,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,1,40-50,1,0.45226598,0.547734
I,TIPO7,FUEL 2,Alta,A,Contado,EN PAREJA,M,Empresa,Gerona,NO,NO,NO,Alto,NO DATA,No,NO,2k-3k,0-10k,0,50-60,0,0.98483366,0.015166356
I,TIPO7,FUEL 2,Alta,A,Financiera Marca,CASADO,M,Empresa,Barcelona,SI,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,1,18-40,1,0.45226598,0.547734
I,TIPO7,FUEL 1,Alta,A,Contado,CASADO,M,Empresa,Tarragona,NO,NO,NO,Alto,NO DATA,No,NO,0-2k,0-10k,1,60+,0,0.87820953,0.12179048
I,TIPO7,FUEL 1,Alta,A,Contado,CASADO,M,Empresa,Albacete,NO,NO,NO,Alto,NO DATA,No,NO,0-2k,0-10k,0,18-40,0,0.98483366,0.015166356
I,TIPO7,FUEL 1,Alta,A,Financiera Marca,SOLTERO,M,Empresa,Madrid,NO,NO,SI,Alto,NO DATA,Averia muy grave,SI,2k-3k,0-10k,1,18-40,0,0.8381637,0.16183634
I,TIPO7,FUEL 1,Alta,A,Contado,CASADO,M,Empresa,Malaga,NO,NO,NO,Alto,NO DATA,No,NO,2k-3k,0-10k,1,50-60,0,0.98483366,0.015166356
I,TIPO7,FUEL 1,Alta,A,Contado,CASADO,F,Empresa,Madrid,NO,NO,NO,Alto,NO DATA,No,NO,2k-3k,0-10k,0,50-60,0,0.98483366,0.015166356
E,TIPO2,FUEL 1,Media,M,Otros,SOLTERO,M,Empresa,Las Palmas,NO,NO,NO,Alto,NO DATA,Averia muy grave,SI,0-2k,0-10k,5,50-60,0,0.9909791,0.009020919
E,TIPO2,FUEL 1,Media,M,Contado,SOLTERO,M,Empresa,Zaragoza,NO,NO,NO,Medio-Bajo,NO DATA,No,NO,0-2k,10k-20k,9,50-60,0,0.98494196,0.01505806
E,TIPO2,FUEL 1,Media,M,Contado,CASADO,F,Empresa,Baleares,SI,NO,NO,Alto,NO DATA,No,NO,0-2k,0-10k,5,50-60,0,0.95833945,0.041660573
E,TIPO2,FUEL 1,Media,M,Contado,SOLTERO,M,Empresa,Alicante,NO,NO,NO,Alto,NO DATA,No,NO,2k-3k,0-10k,3,18-40,0,0.98776674,0.012233276
E,TIPO2,FUEL 1,Media,M,Contado,CASADO,M,Autonomo,Alicante,NO,NO,NO,Alto,SI,Averia grave,NO,5k-10k,30k-50k,11,40-50,0,0.79365635,0.20634367
E,TIPO2,FUEL 1,Media,M,Contado,CASADO,M,Empresa,Pontevedra,NO,SI,NO,Medio-Bajo,NO DATA,No,NO,3k-5k,10k-20k,7,40-50,0,0.98782885,0.012171162
E,TIPO2,FUEL 1,Alta,M,Contado,CASADO,M,Empresa,Barcelona,NO,NO,NO,Alto,NO DATA,No,SI,2k-3k,0-10k,7,18-40,0,0.9801212,0.019878786
E,TIPO2,FUEL 1,Alta,M,Financiera Marca,SOLTERO,M,Empresa,Madrid,NO,SI,NO,Medio,NO DATA,Averia leve,NO,0-2k,0-10k,4,60+,0,0.9889803,0.011019691
E,TIPO2,FUEL 1,Media,M,Contado,SOLTERO,F,Empresa,Madrid,NO,NO,NO,Alto,NO DATA,No,SI,3k-5k,0-10k,4,50-60,0,0.99229336,0.007706637
E,TIPO2,FUEL 1,Media,M,Financiera Marca,SOLTERO,M,Funcionario,Madrid,NO,SI,NO,Medio,NO DATA,No,NO,2k-3k,10k-20k,3,50-60,0,0.9928775,0.007122491
E,TIPO2,FUEL 1,Media,M,Contado,CASADO,F,Funcionario,Las Palmas,NO,NO,NO,Medio-Bajo,NO DATA,No,NO,3k-5k,0-10k,4,40-50,0,0.99605507,0.003944948
E,TIPO2,FUEL 1,Media,M,Contado,OTROS,F,Empresa,Malaga,NO,NO,NO,Alto,SI,No,NO,3k-5k,0-10k,3,50-60,0,0.95671964,0.043280363
E,TIPO2,FUEL 1,Media,M,Contado,CASADO,M,Empresa,Madrid,NO,SI,NO,Medio,NO DATA,No,NO,3k-5k,0-10k,5,50-60,0,0.98987955,0.010120447
E,TIPO2,FUEL 1,Media,M,Contado,CASADO,M,Empresa,Alicante,NO,NO,NO,Alto,SI,No,NO,3k-5k,20k-30k,3,50-60,0,0.89797306,0.10202696
E,TIPO2,FUEL 1,Media,M,Contado,SOLTERO,M,Empresa,Barcelona,NO,NO,NO,Alto,NO DATA,No,NO,5k-10k,0-10k,2,18-40,0,0.9408808,0.05911921
E,TIPO2,FUEL 1,Media,M,Financiera Banco,SOLTERO,M,Empresa,Malaga,NO,SI,NO,Medio-Bajo,NO DATA,No,NO,3k-5k,10k-20k,4,40-50,0,0.98742926,0.012570765
E,TIPO2,FUEL 1,Media,M,Financiera Marca,SOLTERO,F,Empresa,Lacoruna,SI,NO,NO,Medio-Bajo,SI,No,NO,5k-10k,10k-20k,2,40-50,0,0.54163074,0.45836923
E,TIPO2,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Barcelona,SI,NO,NO,Alto,NO DATA,No,NO,5k-10k,0-10k,2,40-50,0,0.7357345,0.26426548
E,TIPO2,FUEL 1,Alta,M,Contado,CASADO,M,Empresa,La Rioja,NO,NO,NO,Medio,SI,No,NO,3k-5k,0-10k,4,40-50,0,0.93128175,0.06871823
E,TIPO2,FUEL 1,Alta,M,Financiera Marca,CASADO,M,Empresa,Sevilla,NO,NO,SI,Alto,NO DATA,No,SI,2k-3k,0-10k,0,40-50,1,0.30917203,0.69082797
E,TIPO2,FUEL 1,Media,M,Otros,CASADO,M,Autonomo,Santa Cruz de Tenerife,NO,NO,NO,Alto,NO DATA,No,NO,0-2k,0-10k,1,40-50,0,0.8637877,0.13621229
F,TIPO3,FUEL 1,Alta,M,Contado,CASADO,M,Empresa,Barcelona,NO,NO,NO,Alto,SI,No,NO,3k-5k,10k-20k,8,40-50,0,0.90219337,0.097806625
K,TIPO7,FUEL 1,Alta,A,Contado,CASADO,M,Empresa,Barcelona,NO,NO,NO,Alto,SI,No,NO,0-2k,10k-20k,1,50-60,0,0.926327,0.073672995
K,TIPO7,FUEL 1,Alta,A,Contado,SOLTERO,M,Autonomo,Malaga,SI,NO,NO,Medio,SI,No,NO,2k-3k,30k-50k,2,40-50,0,0.9298452,0.070154816
B,TIPO6,FUEL 1,Media,M,Otros,SOLTERO,M,Empresa,Castellon,NO,NO,NO,Medio-Bajo,NO DATA,No,NO,0-2k,10k-20k,7,18-40,0,0.98671913,0.013280859
B,TIPO6,FUEL 1,Media,M,Contado,CASADO,M,Empresa,Albacete,NO,NO,NO,Alto,SI,Averia muy grave,SI,0-2k,0-10k,7,18-40,0,0.95188135,0.04811864
B,TIPO1,FUEL 1,Media,M,Otros,CASADO,M,Empresa,Madrid,SI,NO,NO,Alto,NO DATA,Averia muy grave,SI,2k-3k,10k-20k,5,50-60,0,0.9451003,0.05489967
B,TIPO1,FUEL 1,Media,M,Financiera Marca,SOLTERO,M,Empresa,Barcelona,SI,NO,NO,Medio-Bajo,NO DATA,Averia muy grave,SI,2k-3k,10k-20k,5,40-50,0,0.9436053,0.056394715
B,TIPO1,FUEL 1,Media,M,Contado,CASADO,M,Empresa,Tarragona,NO,NO,NO,Alto,SI,Averia grave,NO,2k-3k,20k-30k,9,18-40,1,0.41960585,0.58039415
B,TIPO1,FUEL 1,Alta,M,Contado,CASADO,F,Empresa,Vizcaya,NO,NO,NO,Medio,SI,Averia muy grave,SI,3k-5k,0-10k,7,60+,0,0.7271124,0.2728876
B,TIPO1,FUEL 2,Media,M,Financiera Marca,SOLTERO,M,Empresa,Jaen,NO,NO,NO,Medio-Bajo,NO DATA,Averia muy grave,SI,5k-10k,20k-30k,6,50-60,0,0.8325156,0.16748437
B,TIPO1,FUEL 2,Media,M,Contado,CASADO,F,Empresa,Valencia,NO,NO,NO,Medio-Bajo,NO DATA,Averia muy grave,SI,5k-10k,20k-30k,4,40-50,0,0.8583767,0.1416233
B,TIPO1,FUEL 2,Media,M,Financiera Marca,SOLTERO,F,Funcionario,Malaga,SI,NO,NO,Medio,SI,Averia muy grave,SI,5k-10k,10k-20k,9,40-50,0,0.90245605,0.09754396
B,TIPO1,FUEL 2,Media,M,Financiera Marca,SOLTERO,M,Empresa,Madrid,NO,NO,NO,Medio,NO DATA,Averia muy grave,SI,2k-3k,20k-30k,9,40-50,0,0.98284084,0.017159145
B,TIPO1,FUEL 2,Media,M,Contado,SOLTERO,F,Autonomo,Navarra,NO,NO,NO,Medio,NO DATA,Averia muy grave,SI,10k-21k,0-10k,4,50-60,0,0.99229336,0.007706637
B,TIPO1,FUEL 2,Media,M,Contado,SOLTERO,M,Empresa,Barcelona,SI,NO,NO,Alto,NO DATA,Averia grave,NO,2k-3k,10k-20k,7,50-60,0,0.9733505,0.026649483
B,TIPO1,FUEL 2,Media,M,Contado,CASADO,F,Empresa,Barcelona,SI,NO,NO,Medio,SI,Averia muy grave,SI,5k-10k,10k-20k,4,60+,1,0.38281095,0.61718905
B,TIPO1,FUEL 2,Media,M,Contado,SOLTERO,M,Empresa,Toledo,NO,NO,NO,Alto,NO DATA,Averia leve,NO,5k-10k,10k-20k,4,60+,0,0.6025847,0.39741525
B,TIPO1,FUEL 2,Media,M,Otros,CASADO,M,Empresa,Cadiz,NO,NO,NO,Medio-Bajo,NO DATA,Averia muy grave,SI,5k-10k,10k-20k,5,18-40,0,0.8723048,0.12769519
B,TIPO1,FUEL 2,Media,M,Contado,CASADO,M,Empresa,Barcelona,NO,NO,NO,Alto,SI,Averia muy grave,SI,3k-5k,10k-20k,7,40-50,0,0.95188135,0.04811864
B,TIPO1,FUEL 2,Media,M,Contado,CASADO,M,Empresa,Cordoba,NO,NO,NO,Alto,NO DATA,Averia muy grave,SI,3k-5k,20k-30k,8,40-50,0,0.9777649,0.022235107
B,TIPO1,FUEL 2,Media,M,Contado,CASADO,F,Empresa,Malaga,NO,NO,NO,Medio,NO DATA,Averia muy grave,SI,5k-10k,0-10k,6,60+,0,0.8749348,0.12506518
B,TIPO1,FUEL 2,Media,M,Contado,CASADO,M,Empresa,Toledo,NO,NO,NO,Alto,NO DATA,Averia grave,NO,5k-10k,20k-30k,6,50-60,1,0.35102963,0.64897037
B,TIPO1,FUEL 2,Media,M,Contado,CASADO,M,Empresa,Valencia,NO,NO,NO,Alto,SI,Averia muy grave,SI,3k-5k,10k-20k,8,40-50,0,0.6937539,0.3062461
B,TIPO1,FUEL 2,Media,M,Contado,CASADO,M,Empresa,Baleares,NO,NO,NO,Medio-Bajo,SI,Averia muy grave,SI,3k-5k,0-10k,4,50-60,0,0.97341543,0.026584584
B,TIPO1,FUEL 2,Media,M,Otros,SOLTERO,F,Empresa,Guadalajara,NO,NO,NO,Alto,SI,No,SI,2k-3k,10k-20k,10,40-50,0,0.9766454,0.023354594
B,TIPO1,FUEL 2,Media,M,Contado,SOLTERO,M,Empresa,Madrid,NO,NO,NO,Medio,SI,Averia muy grave,SI,3k-5k,0-10k,7,50-60,0,0.9769218,0.0230782
B,TIPO1,FUEL 2,Media,M,Contado,SOLTERO,F,Empresa,Guadalajara,NO,NO,NO,Alto,SI,Averia grave,SI,2k-3k,10k-20k,4,60+,0,0.96202457,0.0379754
B,TIPO1,FUEL 2,Media,M,Contado,SOLTERO,F,Empresa,Malaga,SI,NO,NO,Medio,NO DATA,Averia grave,NO,2k-3k,20k-30k,9,18-40,0,0.9509201,0.049079925
B,TIPO1,FUEL 2,Media,M,Contado,CASADO,M,Empresa,Orense,NO,NO,NO,Alto,NO DATA,Averia leve,NO,5k-10k,20k-30k,9,50-60,0,0.8233914,0.1766086
B,TIPO1,FUEL 2,Media,M,Contado,OTROS,F,Empresa,Teruel,SI,NO,NO,Alto,SI,Averia muy grave,SI,3k-5k,10k-20k,9,40-50,0,0.7247623,0.27523768
B,TIPO1,FUEL 2,Media,M,Otros,SOLTERO,M,Empresa,Pontevedra,SI,NO,NO,Medio-Bajo,NO DATA,Averia grave,NO,3k-5k,10k-20k,7,50-60,0,0.976697,0.02330296
B,TIPO1,FUEL 2,Media,M,Financiera Marca,CASADO,F,Empresa,Barcelona,SI,NO,NO,Medio-Bajo,NO DATA,Averia muy grave,SI,3k-5k,0-10k,7,50-60,0,0.93066096,0.069339015
B,TIPO1,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Granada,NO,NO,NO,Alto,NO DATA,Averia grave,NO,2k-3k,20k-30k,4,40-50,0,0.9740257,0.025974302
B,TIPO1,FUEL 2,Media,M,Otros,CASADO,F,Empresa,Las Palmas,NO,NO,NO,Medio-Bajo,NO DATA,Averia grave,NO,3k-5k,0-10k,9,18-40,0,0.9792337,0.0207663
B,TIPO1,FUEL 2,Media,M,Contado,CASADO,M,Empresa,Granada,NO,NO,NO,Alto,SI,Averia muy grave,SI,5k-10k,10k-20k,7,60+,0,0.73318446,0.26681554
B,TIPO1,FUEL 2,Media,M,Otros,SOLTERO,F,Empresa,Gerona,NO,NO,NO,Medio,NO DATA,Averia grave,NO,5k-10k,10k-20k,6,50-60,0,0.9441558,0.05584418
B,TIPO1,FUEL 2,Media,M,Contado,CASADO,M,Empresa,Gerona,NO,SI,NO,Medio-Bajo,NO DATA,Averia grave,NO,5k-10k,10k-20k,7,40-50,0,0.8979263,0.102073744
B,TIPO1,FUEL 2,Media,M,Contado,SOLTERO,M,Empresa,Malaga,SI,NO,NO,Medio,SI,Averia grave,SI,3k-5k,20k-30k,8,40-50,0,0.93848,0.061519984
B,TIPO1,FUEL 2,Media,M,Otros,CASADO,M,Empresa,Cadiz,NO,NO,NO,Alto,NO DATA,Averia leve,SI,3k-5k,0-10k,6,18-40,0,0.98722357,0.012776414
B,TIPO1,FUEL 2,Media,M,Contado,CASADO,F,Empresa,Barcelona,SI,NO,NO,Alto,NO DATA,Averia muy grave,SI,3k-5k,20k-30k,7,18-40,0,0.90298295,0.09701706
B,TIPO1,FUEL 2,Media,M,Contado,OTROS,F,Empresa,Burgos,NO,NO,NO,Medio-Bajo,SI,Averia grave,NO,3k-5k,0-10k,5,50-60,0,0.97428304,0.025716957
B,TIPO1,FUEL 2,Media,M,Contado,CASADO,F,Empresa,Barcelona,SI,NO,NO,Alto,SI,Averia grave,NO,3k-5k,0-10k,4,40-50,0,0.89053315,0.109466836
B,TIPO1,FUEL 2,Media,M,Contado,EN PAREJA,F,Funcionario,Navarra,NO,NO,NO,Medio,NO DATA,Averia muy grave,SI,3k-5k,0-10k,4,18-40,0,0.9959572,0.004042802
B,TIPO1,FUEL 2,Media,M,Otros,SOLTERO,F,Empresa,Huelva,NO,NO,NO,Medio,NO DATA,Averia muy grave,SI,5k-10k,10k-20k,5,50-60,0,0.94775707,0.05224291
B,TIPO1,FUEL 2,Media,M,Contado,SOLTERO,M,Empresa,Albacete,NO,NO,NO,Medio-Bajo,SI,Averia muy grave,SI,3k-5k,0-10k,7,50-60,0,0.98929334,0.010706634
B,TIPO1,FUEL 2,Media,M,Contado,SOLTERO,M,Empresa,Barcelona,NO,NO,NO,Medio-Bajo,NO DATA,Averia leve,NO,0-2k,10k-20k,4,40-50,0,0.98300105,0.016998952
B,TIPO1,FUEL 2,Media,M,Contado,CASADO,F,Empresa,Barcelona,NO,NO,NO,Medio,SI,Averia grave,SI,5k-10k,20k-30k,9,40-50,0,0.8681641,0.13183586
B,TIPO1,FUEL 2,Media,M,Otros,SOLTERO,M,Empresa,Huelva,NO,NO,NO,Medio,NO DATA,Averia muy grave,SI,3k-5k,10k-20k,7,50-60,0,0.98713654,0.012863451
B,TIPO1,FUEL 2,Media,M,Contado,OTROS,F,Empresa,Valencia,NO,NO,NO,Medio-Bajo,NO DATA,Averia muy grave,SI,5k-10k,30k-50k,10,40-50,0,0.89925396,0.100746036
B,TIPO1,FUEL 1,Media,M,Otros,CASADO,M,Empresa,Sevilla,NO,NO,NO,Alto,NO DATA,No,NO,2k-3k,0-10k,4,40-50,0,0.8637877,0.13621229
B,TIPO1,FUEL 1,Media,M,Contado,SOLTERO,M,Empresa,Toledo,NO,NO,NO,Alto,SI,No,NO,2k-3k,10k-20k,9,50-60,0,0.5772668,0.42273316
B,TIPO1,FUEL 1,Media,M,Otros,SOLTERO,M,Empresa,Huesca,SI,NO,NO,Medio-Bajo,SI,No,NO,2k-3k,0-10k,5,40-50,0,0.9667485,0.03325151
B,TIPO1,FUEL 1,Media,M,Otros,SOLTERO,M,Empresa,Madrid,SI,NO,NO,Medio,SI,No,NO,5k-10k,10k-20k,7,60+,0,0.726436,0.27356395
B,TIPO1,FUEL 1,Media,M,Contado,CASADO,M,Empresa,Asturias,NO,NO,NO,Medio-Bajo,SI,No,NO,3k-5k,10k-20k,8,50-60,0,0.97950554,0.020494446
B,TIPO1,FUEL 1,Media,M,Otros,CASADO,M,Empresa,Pontevedra,NO,NO,NO,Alto,NO DATA,No,NO,2k-3k,0-10k,7,50-60,0,0.96606046,0.033939533
B,TIPO1,FUEL 1,Media,M,Contado,CASADO,M,Empresa,Gerona,NO,NO,NO,Medio-Bajo,NO DATA,Averia muy grave,SI,0-2k,0-10k,7,18-40,0,0.9878368,0.01216323
B,TIPO1,FUEL 1,Media,M,Otros,CASADO,F,Empresa,Barcelona,SI,NO,NO,Medio-Bajo,NO DATA,No,NO,3k-5k,10k-20k,4,50-60,0,0.95527714,0.044722848
B,TIPO1,FUEL 1,Media,M,Otros,SOLTERO,M,Empresa,Barcelona,NO,NO,NO,Medio,NO DATA,Averia grave,NO,2k-3k,10k-20k,8,40-50,0,0.98110586,0.018894112
B,TIPO1,FUEL 1,Media,M,Contado,CASADO,M,Empresa,Salamanca,SI,NO,NO,Medio-Bajo,NO DATA,Averia leve,NO,3k-5k,0-10k,9,50-60,0,0.959638,0.040362
B,TIPO1,FUEL 1,Media,M,Contado,SOLTERO,F,Empresa,Barcelona,NO,NO,NO,Medio,NO DATA,Averia muy grave,SI,2k-3k,0-10k,8,60+,0,0.983197,0.016803056
B,TIPO6,FUEL 2,Media,M,Contado,CASADO,M,Empresa,Malaga,NO,NO,NO,Medio,SI,Averia muy grave,SI,0-2k,0-10k,5,50-60,0,0.96673703,0.03326296
B,TIPO6,FUEL 2,Media,M,Contado,CASADO,M,Empresa,Navarra,SI,NO,NO,Medio,NO DATA,Averia leve,SI,0-2k,10k-20k,5,40-50,0,0.94844484,0.051555146
B,TIPO6,FUEL 2,Media,M,Contado,CASADO,M,Empresa,Navarra,NO,NO,NO,Medio-Bajo,NO DATA,Averia grave,NO,0-2k,0-10k,8,50-60,0,0.98499024,0.015009785
B,TIPO6,FUEL 2,Media,M,Contado,SOLTERO,M,Empresa,Pontevedra,SI,NO,NO,Alto,NO DATA,No,NO,0-2k,30k-50k,0,18-40,0,0.9647876,0.035212424
B,TIPO6,FUEL 2,Media,M,Otros,CASADO,M,Autonomo,Alicante,SI,SI,NO,Alto,NO DATA,Averia grave,NO,0-2k,10k-20k,8,50-60,0,0.94431174,0.055688255
B,TIPO6,FUEL 2,Media,M,Contado,CASADO,M,Empresa,Guipuzcua,NO,NO,NO,Alto,NO DATA,No,SI,0-2k,0-10k,4,50-60,0,0.989079,0.010921014
B,TIPO6,FUEL 2,Media,M,Contado,CASADO,F,Empresa,Castellon,NO,NO,NO,Alto,SI,No,NO,2k-3k,10k-20k,7,18-40,0,0.90219337,0.097806625
B,TIPO6,FUEL 2,Media,M,Otros,SOLTERO,M,Funcionario,Granada,SI,NO,NO,Medio-Bajo,SI,Averia muy grave,SI,2k-3k,20k-30k,7,18-40,0,0.9801473,0.019852681
B,TIPO6,FUEL 2,Media,M,Contado,CASADO,F,Empresa,Cantabria,NO,NO,NO,Medio-Bajo,SI,No,NO,3k-5k,10k-20k,6,40-50,0,0.9684352,0.03156476
