PRODUCTO,TIPO_CARROCERIA,COMBUSTIBLE,Potencia_,TRANS,FORMA_PAGO,ESTADO_CIVIL,GENERO,OcupaciOn,PROVINCIA,Campanna1,Campanna2,Campanna3,Zona _Renta,REV_Garantia,Averia_grave,QUEJA_CAC,COSTE_VENTA,km_anno,Revisiones,Edad Cliente,Mas_1_Coche,Probabilidad_0,Probabilidad_1
H,TIPO7,FUEL 1,Media,A,Financiera Marca,CASADO,F,Empresa,Barcelona,SI,NO,SI,Alto,NO DATA,No,NO,0-2k,0-10k,0,18-40,1,0.42211127,0.5778887
H,TIPO7,FUEL 1,Media,A,Financiera Marca,CASADO,M,Empresa,Madrid,NO,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,0,60+,1,0.19664818,0.8033518
H,TIPO7,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Baleares,SI,NO,SI,Alto,NO DATA,No,SI,0-2k,0-10k,1,18-40,1,0.36874896,0.63125104
H,TIPO7,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Malaga,SI,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,1,18-40,1,0.42211127,0.5778887
H,TIPO7,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Pontevedra,NO,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,1,60+,1,0.19664818,0.8033518
H,TIPO7,FUEL 2,Media,M,Financiera Marca,CASADO,F,Empresa,Barcelona,SI,NO,SI,Alto,NO DATA,No,NO,0-2k,0-10k,1,60+,1,0.12838793,0.8716121
H,TIPO7,FUEL 2,Media,M,Financiera Marca,CASADO,F,Empresa,Madrid,SI,NO,SI,Alto,SI,No,NO,2k-3k,30k-50k,2,50-60,1,0.2743261,0.7256739
H,TIPO7,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Valencia,SI,NO,SI,Alto,NO DATA,No,NO,0-2k,0-10k,1,18-40,1,0.06595236,0.93404764
H,TIPO7,FUEL 2,Media,M,Financiera Marca,CASADO,F,Empresa,Valencia,NO,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,0,60+,1,0.06284034,0.93715966
H,TIPO7,FUEL 2,Media,M,Financiera Marca,CASADO,F,Empresa,Gerona,SI,NO,SI,Alto,NO DATA,No,NO,0-2k,0-10k,1,18-40,1,0.42211127,0.5778887
H,TIPO7,FUEL 2,Media,M,Financiera Marca,CASADO,F,Empresa,Valencia,NO,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,0,40-50,1,0.14255995,0.85744005
H,TIPO7,FUEL 1,Media,A,Financiera Marca,CASADO,M,Empresa,Barcelona,SI,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,1,18-40,1,0.42211127,0.5778887
H,TIPO7,FUEL 2,Media,A,Financiera Marca,CASADO,F,Empresa,Madrid,SI,NO,SI,Alto,SI,Averia grave,NO,0-2k,20k-30k,2,40-50,1,0.2630692,0.7369308
D,TIPO1,FUEL 2,Alta,M,Contado,CASADO,F,Empresa,Vizcaya,NO,SI,NO,Medio,SI,Averia muy grave,SI,5k-10k,20k-30k,3,50-60,1,0.2855541,0.7144459
D,TIPO1,FUEL 2,Alta,M,Contado,CASADO,M,Autonomo,Madrid,SI,NO,NO,Medio,SI,Averia muy grave,SI,5k-10k,20k-30k,3,50-60,1,0.37143308,0.6285669
D,TIPO1,FUEL 2,Media,M,Contado,EN PAREJA,M,Empresa,Santa Cruz de Tenerife,NO,NO,NO,Alto,SI,Averia muy grave,SI,5k-10k,10k-20k,6,50-60,1,0.3010072,0.6989928
D,TIPO1,FUEL 2,Media,M,Contado,CASADO,M,Empresa,Zaragoza,NO,NO,NO,Alto,NO DATA,Averia grave,NO,5k-10k,20k-30k,4,40-50,1,0.35102963,0.64897037
D,TIPO1,FUEL 2,Media,M,Financiera Banco,CASADO,M,Autonomo,Malaga,SI,NO,NO,Medio,SI,Averia grave,NO,5k-10k,20k-30k,4,50-60,1,0.38672483,0.6132752
D,TIPO6,FUEL 2,Media,M,Otros,CASADO,M,Empresa,Sevilla,SI,NO,NO,Alto,SI,Averia muy grave,SI,2k-3k,20k-30k,3,40-50,1,0.40604913,0.59395087
D,TIPO6,FUEL 2,Media,M,Financiera Marca,SOLTERO,M,Empresa,Barcelona,SI,NO,SI,Alto,SI,Averia leve,SI,5k-10k,10k-20k,1,40-50,1,0.1419164,0.8580836
D,TIPO6,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Lugo,SI,NO,SI,Medio-Bajo,SI,Averia muy grave,SI,5k-10k,20k-30k,1,50-60,1,0.024749875,0.9752501
D,TIPO6,FUEL 2,Media,M,Contado,CASADO,M,Empresa,Vizcaya,SI,NO,SI,Medio,SI,Averia muy grave,SI,5k-10k,10k-20k,1,40-50,1,0.0058549047,0.9941451
D,TIPO6,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Badajoz,SI,NO,SI,Medio-Bajo,SI,No,NO,3k-5k,20k-30k,1,50-60,1,0.23534751,0.7646525
D,TIPO6,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Madrid,NO,NO,SI,Medio,NO DATA,No,NO,5k-10k,0-10k,1,18-40,1,0.17655492,0.8234451
D,TIPO6,FUEL 2,Media,A,Financiera Marca,CASADO,M,Empresa,Cordoba,SI,NO,NO,Otros,SI,Averia grave,SI,5k-10k,20k-30k,1,50-60,1,0.40493643,0.59506357
D,TIPO6,FUEL 2,Media,A,Financiera Marca,CASADO,M,Empresa,Madrid,NO,NO,SI,Alto,NO DATA,No,NO,5k-10k,0-10k,0,18-40,1,0.17655492,0.8234451
D,TIPO6,FUEL 2,Alta,M,Financiera Marca,CASADO,M,Autonomo,Barcelona,SI,NO,SI,Alto,NO DATA,No,NO,5k-10k,0-10k,1,18-40,1,0.055113375,0.9448866
D,TIPO6,FUEL 2,Alta,M,Financiera Marca,EN PAREJA,M,Empresa,Alicante,NO,NO,SI,Alto,NO DATA,No,NO,5k-10k,0-10k,1,18-40,1,0.17655492,0.8234451
D,TIPO6,FUEL 2,Alta,A,Financiera Marca,CASADO,M,Empresa,Madrid,SI,NO,SI,Alto,SI,Averia leve,NO,3k-5k,20k-30k,2,60+,1,0.08506751,0.9149325
D,TIPO6,FUEL 2,Alta,A,Financiera Marca,CASADO,M,Empresa,Madrid,SI,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,1,18-40,1,0.42211127,0.5778887
D,TIPO6,FUEL 1,Media,M,Financiera Marca,CASADO,F,Empresa,Madrid,NO,NO,SI,Alto,NO DATA,No,NO,5k-10k,0-10k,1,40-50,1,0.17655492,0.8234451
D,TIPO8,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Barcelona,SI,NO,NO,Medio-Bajo,SI,Averia leve,NO,5k-10k,10k-20k,2,50-60,1,0.3835863,0.6164137
D,TIPO8,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Lerida,SI,NO,NO,Medio,SI,Averia leve,NO,5k-10k,30k-50k,4,50-60,1,0.4035778,0.5964222
D,TIPO8,FUEL 2,Media,M,Financiera Marca,CASADO,F,Empresa,Barcelona,SI,NO,SI,Alto,SI,Averia leve,NO,5k-10k,10k-20k,2,50-60,1,0.05615145,0.94384855
D,TIPO8,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Barcelona,SI,NO,NO,Medio,SI,No,NO,5k-10k,20k-30k,2,40-50,1,0.38672483,0.6132752
D,TIPO8,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Madrid,SI,NO,SI,Alto,NO DATA,No,NO,10k-21k,0-10k,1,18-40,1,0.38020384,0.61979616
D,TIPO8,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Lerida,NO,NO,SI,Alto,NO DATA,No,NO,5k-10k,0-10k,1,40-50,1,0.15258926,0.84741074
D,TIPO8,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Madrid,NO,NO,SI,Alto,NO DATA,No,NO,5k-10k,0-10k,1,18-40,1,0.15258926,0.84741074
D,TIPO8,FUEL 2,Media,M,Contado,CASADO,M,Empresa,Valencia,SI,NO,SI,Alto,NO DATA,No,NO,5k-10k,0-10k,0,18-40,1,0.0038778186,0.9961222
D,TIPO8,FUEL 2,Media,A,Contado,CASADO,M,Empresa,Vizcaya,SI,NO,NO,Alto,SI,Averia muy grave,SI,5k-10k,10k-20k,1,40-50,1,0.09062362,0.9093764
D,TIPO8,FUEL 1,Alta,A,Otros,CASADO,M,Empresa,Madrid,NO,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,0,60+,1,0.48230755,0.51769245
D,TIPO8,FUEL 1,Media,M,Financiera Marca,SOLTERO,F,Empresa,Burgos,NO,NO,SI,Alto,NO DATA,No,NO,5k-10k,0-10k,1,60+,1,0.043269515,0.9567305
D,TIPO8,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Valladolid,NO,NO,SI,Alto,NO DATA,Averia muy grave,SI,5k-10k,0-10k,1,60+,1,0.013252735,0.98674726
D,TIPO8,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Zaragoza,NO,NO,SI,Alto,NO DATA,No,NO,5k-10k,0-10k,1,50-60,1,0.014108121,0.9858919
D,TIPO8,FUEL 2,Alta,A,Financiera Marca,CASADO,M,Empresa,Caceres,NO,NO,SI,Alto,NO DATA,Averia muy grave,SI,5k-10k,0-10k,1,18-40,1,0.1451019,0.8548981
I,TIPO7,FUEL 1,Alta,M,Financiera Marca,CASADO,F,Empresa,Baleares,SI,NO,SI,Medio-Bajo,SI,No,SI,2k-3k,20k-30k,1,50-60,1,0.4096731,0.5903269
I,TIPO7,FUEL 1,Alta,M,Financiera Marca,CASADO,M,Empresa,Madrid,SI,NO,SI,Medio,SI,Averia muy grave,SI,3k-5k,10k-20k,2,60+,1,0.34103298,0.658967
I,TIPO7,FUEL 2,Media,M,Financiera Marca,CASADO,F,Empresa,Pontevedra,SI,NO,NO,Medio-Bajo,SI,Averia leve,NO,5k-10k,10k-20k,2,40-50,1,0.40459,0.59541
I,TIPO7,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Zaragoza,SI,NO,NO,Alto,SI,Averia grave,NO,3k-5k,0-10k,1,40-50,1,0.40897417,0.5910258
I,TIPO7,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Vizcaya,SI,NO,NO,Alto,SI,Averia grave,NO,3k-5k,10k-20k,2,40-50,1,0.40897417,0.5910258
I,TIPO7,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Jaen,SI,NO,NO,Medio-Bajo,SI,Averia grave,NO,5k-10k,20k-30k,2,40-50,1,0.41016012,0.5898399
I,TIPO7,FUEL 2,Media,M,Financiera Marca,SOLTERO,M,Empresa,Madrid,SI,NO,SI,Medio,SI,Averia leve,NO,2k-3k,20k-30k,2,50-60,1,0.44705647,0.5529435
I,TIPO7,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Malaga,SI,NO,SI,Medio,SI,Averia leve,NO,2k-3k,20k-30k,2,60+,1,0.09584737,0.90415263
I,TIPO7,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Vizcaya,SI,NO,NO,Alto,SI,Averia muy grave,SI,5k-10k,0-10k,1,50-60,1,0.154652,0.845348
I,TIPO7,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Sevilla,NO,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,1,18-40,1,0.14186305,0.85813695
I,TIPO7,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Vizcaya,SI,NO,NO,Medio,SI,No,NO,5k-10k,20k-30k,2,40-50,1,0.05735141,0.9426486
I,TIPO7,FUEL 2,Media,M,Otros,CASADO,F,Empresa,Toledo,NO,NO,NO,Alto,SI,No,NO,2k-3k,20k-30k,1,50-60,1,0.49599916,0.50400084
I,TIPO7,FUEL 2,Media,M,Financiera Marca,CASADO,F,Empresa,Lacoruna,SI,NO,SI,Medio-Bajo,NO DATA,No,NO,3k-5k,0-10k,1,60+,1,0.38508344,0.61491656
I,TIPO7,FUEL 2,Media,M,Financiera Marca,CASADO,F,Empresa,Sevilla,NO,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,0,18-40,1,0.14186305,0.85813695
I,TIPO7,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Valencia,NO,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,2,40-50,1,0.14186305,0.85813695
I,TIPO7,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Vizcaya,NO,NO,SI,Medio,NO DATA,No,NO,2k-3k,0-10k,0,40-50,1,0.14186305,0.85813695
I,TIPO7,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Vizcaya,NO,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,1,18-40,1,0.14186305,0.85813695
I,TIPO7,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Vizcaya,NO,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,0,50-60,1,0.14186305,0.85813695
I,TIPO7,FUEL 2,Media,M,Financiera Marca,CASADO,F,Empresa,Tarragona,SI,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,1,18-40,1,0.0739184,0.9260816
I,TIPO7,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Lerida,NO,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,1,60+,1,0.19574714,0.80425286
I,TIPO7,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Malaga,SI,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,1,50-60,1,0.45226598,0.547734
I,TIPO7,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Valencia,SI,NO,SI,Alto,NO DATA,No,SI,2k-3k,0-10k,1,50-60,1,0.14452475,0.85547525
I,TIPO7,FUEL 2,Media,M,Contado,CASADO,F,Empresa,Granada,NO,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,1,60+,1,0.19574714,0.80425286
I,TIPO7,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Zaragoza,NO,NO,SI,Alto,NO DATA,Averia muy grave,SI,2k-3k,0-10k,0,60+,1,0.16065305,0.83934695
I,TIPO7,FUEL 2,Media,A,Otros,CASADO,M,Empresa,Sevilla,NO,NO,NO,Alto,SI,Averia leve,NO,2k-3k,20k-30k,2,40-50,1,0.49599916,0.50400084
I,TIPO7,FUEL 2,Media,A,Financiera Marca,CASADO,M,Empresa,Lerida,SI,NO,SI,Medio-Bajo,NO DATA,No,NO,2k-3k,0-10k,1,18-40,1,0.45644403,0.543556
I,TIPO7,FUEL 2,Media,A,Financiera Marca,CASADO,M,Empresa,Pontevedra,SI,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,1,40-50,1,0.45226598,0.547734
I,TIPO7,FUEL 1,Alta,M,Financiera Marca,EN PAREJA,M,Empresa,Barcelona,SI,NO,SI,Medio,SI,No,NO,2k-3k,10k-20k,2,50-60,1,0.3733076,0.6266924
I,TIPO7,FUEL 1,Alta,M,Contado,CASADO,M,Empresa,Zaragoza,SI,NO,NO,Medio,SI,No,NO,2k-3k,10k-20k,2,18-40,1,0.40897417,0.5910258
I,TIPO7,FUEL 1,Alta,M,Financiera Marca,CASADO,M,Empresa,Madrid,SI,NO,SI,Medio,NO DATA,No,NO,2k-3k,0-10k,1,50-60,1,0.45226598,0.547734
I,TIPO7,FUEL 1,Alta,M,Financiera Marca,CASADO,M,Empresa,Zaragoza,NO,NO,SI,Medio,NO DATA,No,NO,2k-3k,0-10k,2,40-50,1,0.14186305,0.85813695
I,TIPO7,FUEL 1,Alta,M,Financiera Marca,CASADO,M,Empresa,Guipuzcua,NO,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,1,60+,1,0.19574714,0.80425286
I,TIPO7,FUEL 1,Alta,M,Financiera Marca,CASADO,M,Empresa,Santa Cruz de Tenerife,NO,NO,SI,Alto,NO DATA,No,SI,3k-5k,0-10k,0,18-40,1,0.32184422,0.6781558
I,TIPO7,FUEL 1,Alta,M,Financiera Marca,CASADO,F,Empresa,Tarragona,NO,NO,SI,Medio,NO DATA,No,NO,2k-3k,0-10k,1,60+,1,0.06250477,0.93749523
I,TIPO7,FUEL 1,Alta,M,Financiera Marca,CASADO,F,Empresa,Madrid,SI,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,1,60+,1,0.1427427,0.8572573
I,TIPO7,FUEL 1,Alta,M,Financiera Marca,CASADO,M,Empresa,Zaragoza,NO,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,1,18-40,1,0.14186305,0.85813695
I,TIPO7,FUEL 1,Alta,M,Financiera Marca,CASADO,F,Empresa,Baleares,SI,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,1,18-40,1,0.45226598,0.547734
I,TIPO7,FUEL 1,Alta,M,Financiera Marca,CASADO,M,Empresa,Ciudad Real,NO,NO,SI,Alto,NO DATA,No,SI,3k-5k,0-10k,1,60+,1,0.41943824,0.58056176
I,TIPO7,FUEL 1,Alta,M,Financiera Marca,CASADO,F,Empresa,Madrid,SI,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,0,60+,1,0.1427427,0.8572573
I,TIPO7,FUEL 1,Alta,M,Financiera Marca,CASADO,M,Empresa,Barcelona,SI,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,1,50-60,1,0.45226598,0.547734
I,TIPO7,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Zaragoza,SI,NO,NO,Medio,SI,Averia leve,NO,3k-5k,10k-20k,1,40-50,1,0.40897417,0.5910258
I,TIPO7,FUEL 2,Media,M,Financiera Marca,CASADO,M,Autonomo,Sevilla,SI,NO,SI,Medio-Bajo,SI,Averia muy grave,SI,2k-3k,10k-20k,2,18-40,1,0.38006347,0.6199365
I,TIPO7,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Navarra,SI,NO,SI,Medio,SI,No,NO,2k-3k,20k-30k,2,50-60,1,0.28927398,0.710726
I,TIPO7,FUEL 2,Media,M,Financiera Marca,CASADO,F,Empresa,Valladolid,NO,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,0,18-40,1,0.14186305,0.85813695
I,TIPO7,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Alava,SI,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,1,60+,1,0.1427427,0.8572573
I,TIPO7,FUEL 2,Media,A,Financiera Marca,SOLTERO,M,Empresa,Madrid,SI,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,1,60+,1,0.25855583,0.7414442
I,TIPO7,FUEL 2,Alta,A,Financiera Marca,CASADO,M,Empresa,Barcelona,SI,NO,SI,Medio-Bajo,SI,Averia muy grave,SI,2k-3k,10k-20k,2,50-60,1,0.4234578,0.5765422
I,TIPO7,FUEL 2,Alta,A,Financiera Marca,CASADO,M,Empresa,Valencia,SI,NO,NO,Medio,SI,No,NO,3k-5k,10k-20k,1,18-40,1,0.40897417,0.5910258
I,TIPO7,FUEL 2,Alta,A,Financiera Marca,CASADO,M,Empresa,Valencia,NO,NO,SI,Medio,NO DATA,No,NO,2k-3k,0-10k,1,40-50,1,0.14186305,0.85813695
I,TIPO7,FUEL 2,Alta,A,Financiera Marca,CASADO,M,Empresa,Navarra,SI,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,1,40-50,1,0.45226598,0.547734
I,TIPO7,FUEL 2,Alta,A,Financiera Marca,CASADO,M,Empresa,Cantabria,SI,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,0,18-40,1,0.45226598,0.547734
I,TIPO7,FUEL 1,Alta,A,Contado,CASADO,M,Empresa,Madrid,SI,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,1,60+,1,0.1427427,0.8572573
E,TIPO2,FUEL 1,Media,M,Contado,CASADO,F,Empresa,Valencia,SI,SI,NO,Alto,NO DATA,No,NO,3k-5k,0-10k,9,40-50,1,0.40175927,0.59824073
E,TIPO2,FUEL 1,Media,M,Contado,CASADO,F,Empresa,Valencia,SI,NO,NO,Alto,SI,No,NO,3k-5k,10k-20k,4,40-50,1,0.3961441,0.6038559
B,TIPO1,FUEL 1,Media,M,Contado,SOLTERO,M,Empresa,Navarra,SI,NO,NO,Medio-Bajo,SI,Averia muy grave,SI,5k-10k,0-10k,4,18-40,1,0.4761356,0.5238644
B,TIPO1,FUEL 2,Media,M,Otros,CASADO,F,Empresa,Sevilla,SI,NO,NO,Alto,SI,Averia muy grave,SI,5k-10k,0-10k,7,40-50,1,0.13824117,0.8617588
B,TIPO6,FUEL 1,Media,M,Otros,CASADO,M,Empresa,Vizcaya,NO,NO,NO,Medio,SI,No,NO,2k-3k,0-10k,7,40-50,1,0.47212905,0.52787095
B,TIPO1,FUEL 1,Media,M,Otros,CASADO,F,Empresa,Valencia,NO,NO,NO,Alto,SI,No,NO,2k-3k,10k-20k,7,18-40,1,0.47212905,0.52787095
B,TIPO1,FUEL 1,Baja,M,Contado,CASADO,M,Empresa,Vizcaya,SI,NO,NO,Alto,SI,No,NO,5k-10k,10k-20k,2,40-50,1,0.06966895,0.93033105
B,TIPO1,FUEL 1,Media,M,Financiera Marca,CASADO,M,Autonomo,La Rioja,SI,NO,NO,Medio-Bajo,SI,Averia grave,NO,5k-10k,10k-20k,2,50-60,1,0.3835863,0.6164137
B,TIPO1,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Barcelona,SI,NO,NO,Alto,SI,Averia muy grave,SI,5k-10k,20k-30k,3,40-50,1,0.37143308,0.6285669
B,TIPO1,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Huesca,SI,NO,NO,Alto,SI,Averia muy grave,SI,5k-10k,30k-50k,0,50-60,1,0.38804126,0.61195874
B,TIPO1,FUEL 2,Media,M,Financiera Marca,SOLTERO,M,Empresa,Madrid,SI,NO,SI,Alto,SI,No,NO,3k-5k,20k-30k,2,60+,1,0.15124792,0.8487521
B,TIPO1,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Valladolid,NO,NO,SI,Medio,NO DATA,Averia grave,NO,3k-5k,0-10k,2,40-50,1,0.14255995,0.85744005
B,TIPO1,FUEL 2,Media,M,Financiera Marca,SOLTERO,F,Empresa,Tarragona,NO,NO,SI,Alto,NO DATA,No,NO,3k-5k,0-10k,0,40-50,1,0.18456769,0.8154323
B,TIPO1,FUEL 2,Media,A,Otros,CASADO,M,Empresa,Madrid,SI,NO,NO,Alto,SI,Averia grave,NO,5k-10k,0-10k,2,60+,1,0.38873452,0.6112655
C,TIPO4,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Sevilla,SI,NO,NO,Alto,SI,No,NO,5k-10k,10k-20k,2,50-60,1,0.06966895,0.93033105
C,TIPO4,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Guadalajara,SI,NO,NO,Medio,SI,No,NO,5k-10k,20k-30k,2,50-60,1,0.38672483,0.6132752
C,TIPO4,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Pontevedra,SI,NO,NO,Alto,SI,No,NO,5k-10k,20k-30k,4,50-60,1,0.38672483,0.6132752
C,TIPO4,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Toledo,SI,NO,NO,Alto,NO DATA,Averia leve,NO,5k-10k,0-10k,4,18-40,1,0.17528826,0.82471174
C,TIPO4,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Huesca,SI,NO,NO,Medio-Bajo,SI,No,NO,5k-10k,10k-20k,4,60+,1,0.3383125,0.6616875
C,TIPO4,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Sevilla,SI,NO,NO,Alto,SI,No,NO,5k-10k,0-10k,2,50-60,1,0.06966895,0.93033105
C,TIPO4,FUEL 2,Media,M,Otros,CASADO,M,Empresa,Sevilla,NO,NO,NO,Medio,SI,No,NO,5k-10k,10k-20k,2,40-50,1,0.21273428,0.7872657
C,TIPO4,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Madrid,SI,NO,NO,Alto,SI,No,NO,5k-10k,20k-30k,2,18-40,1,0.38672483,0.6132752
C,TIPO4,FUEL 2,Media,M,Contado,CASADO,M,Empresa,Almeria,SI,NO,NO,Medio-Bajo,SI,No,NO,5k-10k,30k-50k,2,60+,1,0.28940398,0.710596
A,TIPO1,FUEL 2,Baja,M,Financiera Marca,CASADO,M,Empresa,Sevilla,SI,NO,NO,Alto,SI,Averia muy grave,SI,0-2k,0-10k,8,50-60,1,0.41779858,0.5822014
A,TIPO1,FUEL 1,Baja,M,Financiera Marca,CASADO,F,Empresa,Vizcaya,NO,NO,NO,Alto,SI,Averia grave,NO,0-2k,10k-20k,7,40-50,1,0.42655534,0.57344466
A,TIPO1,FUEL 1,Baja,M,Financiera Marca,CASADO,F,Empresa,Valencia,SI,NO,NO,Alto,SI,No,NO,3k-5k,10k-20k,1,18-40,1,0.3961441,0.6038559
H,TIPO7,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Gerona,SI,NO,SI,Alto,NO DATA,No,NO,0-2k,0-10k,1,18-40,1,0.42211127,0.5778887
H,TIPO7,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,La Rioja,NO,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,0,60+,1,0.19664818,0.8033518
H,TIPO7,FUEL 1,Media,M,Financiera Marca,OTROS,M,Empresa,Guipuzcua,SI,NO,SI,Alto,NO DATA,No,NO,0-2k,0-10k,1,60+,1,0.23575753,0.7642425
H,TIPO7,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Navarra,SI,NO,SI,Alto,NO DATA,No,NO,0-2k,0-10k,0,40-50,1,0.42211127,0.5778887
H,TIPO7,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Barcelona,SI,NO,SI,Alto,NO DATA,No,SI,2k-3k,0-10k,0,60+,1,0.13583595,0.86416405
H,TIPO7,FUEL 1,Media,M,Financiera Marca,SOLTERO,F,Empresa,Valencia,NO,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,2,50-60,1,0.18456769,0.8154323
H,TIPO7,FUEL 1,Media,M,Financiera Marca,CASADO,F,Empresa,Zaragoza,NO,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,1,60+,1,0.06284034,0.93715966
H,TIPO7,FUEL 1,Media,M,Financiera Marca,CASADO,F,Empresa,Barcelona,SI,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,1,60+,1,0.12838793,0.8716121
H,TIPO7,FUEL 1,Media,M,Financiera Marca,CASADO,F,Empresa,Madrid,SI,NO,SI,Alto,NO DATA,No,NO,0-2k,0-10k,0,40-50,1,0.42211127,0.5778887
H,TIPO7,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Valencia,NO,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,1,60+,1,0.06284034,0.93715966
H,TIPO7,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Tarragona,SI,NO,SI,Alto,NO DATA,No,NO,0-2k,0-10k,0,40-50,1,0.06595236,0.93404764
H,TIPO7,FUEL 1,Media,M,Financiera Marca,CASADO,F,Empresa,Barcelona,SI,NO,SI,Alto,NO DATA,No,NO,0-2k,0-10k,0,60+,1,0.12838793,0.8716121
H,TIPO7,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Valencia,NO,NO,SI,Alto,NO DATA,No,NO,2k-3k,0-10k,1,18-40,1,0.14255995,0.85744005
